ID,DATE1,Fire Year,Location,Landscape,Soil,Rainfall (mm),SEASON,REPLICATE,FREQUENCY,PLOT_NO,FMCDRYW ,FUEL LOAD (kg/ha) ,AIRTEMP,RH (%),WIND (m/s),PLOTROS,MEDIAN FUELLOAD (kg/m2),Heat Yeild,PLOTFI MEDIAN FL,% OF PLOT BURNT,TYPE OF BURN,SUCCESS OF FIRE
3560,2008/10/23,2008,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,MOOIPLAAS,3,9,11.8,2563,19,72,9.75,0.27,0.2563,16890,1169,30,patchy,unsuccessful
3551,2008/10/24,2008,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,SATARA,2,4,14.1,1984,23,62,1.9,0.63,0.1984,16890,2111,30,patchy,unsuccessful
3552,2008/10/24,2008,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,NWANETSI,2,3,12.3,2608,26,58,2.69,0.33,0.2608,16890,1454,100,clean,highly
3543,2008/10/27,2008,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,MBIYAMITI,2,3,9.1,2608,30,50,2.72,0.45,0.2608,16890,1982,100,clean,highly
3545,2008/10/27,2008,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,SKUKUZA,2,1,9.3,2085,31,48,4.94,0.36,0.2085,16890,1268,80,moderately clean ,moderately
3549,2008/10/27,2008,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,FAYI,2,4,57.6,2377,23.5,60,0.98,0.59,0.2377,16890,2369,90,patchy,moderately
3544,2008/10/30,2008,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,NWASWITSHAKA,2,4,14.8,1387,30,60,1.57,0.75,0.1387,16890,1757,100,clean,highly
3546,2008/10/30,2008,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,NAPI,2,5,16.6,1501,33,48,0.86,0.37,0.1501,16890,938,60,moderately clean ,moderately
3547,2008/11/03,2008,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,KAMBENI,2,3,14.4,4777,27,70,1.11,0.35,0.4777,16890,2824,100,clean,highly
3548,2008/11/03,2008,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,NUMBI,2,1,31.8,3492,32,50,1.72,0.37,0.3492,16890,2182,100,clean,highly
3584,2009/02/18,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Feb,N'SHAWU,2,3,71.9,3453,34,60,-999,0.20,0.3453,16920,1168,60,patchy,unsuccessful
3585,2009/02/18,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Feb,MOOIPLAAS,2,4,67.5,2135,33,62,1.52,0.20,0.2135,16905,722,10,patchy,unsuccessful
3612,2009/05/05,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,SATARA,3,12,59.5,3873,32,52,0.9,0.18,0.3873,16951,1182,90,moderately clean ,moderately
3613,2009/05/05,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,SATARA,2,5,33.6,2831,33,50,0.92,0.23,0.2831,16950,1104,100,clean,highly
3614,2009/05/05,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,LINDANDA,2,5,45.6,4442,26,70,1.09,0.22,0.4442,16890,1651,80,moderately clean ,moderately
3615,2009/05/05,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,LINDANDA,3,11,30.1,3983,28,68,1.43,0.20,0.3983,16890,1345,80,patchy,moderately
3604,2009/05/06,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,DZOMBO,2,2,49.4,1828,31,58,2.04,0.12,0.1828,16890,370,20,moderately clean ,moderately
3605,2009/05/06,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,DZOMBO,3,9,40.5,2184,31,62,2.81,0.36,0.2184,16890,1328,100,clean,highly
3606,2009/05/06,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,N'SHAWU,3,11,51.6,3170,27,70,1.56,0.17,0.317,16918,912,70,patchy,moderately
3607,2009/05/06,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,N'SHAWU,2,5,43.6,2831,10,90,0.17,0.20,0.2831,16919,958,60,patchy,moderately
3611,2009/05/06,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,TSENDE,2,5,31.4,2608,34,44,2.4,0.17,0.2608,16972,752,60,patchy,moderately
3616,2009/05/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,NWANETSI,2,6,25.5,3492,23,84,0.76,0.03,0.3492,16934,177,30,patchy,unsuccessful
3617,2009/05/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,NWANETSI,3,12,37.3,3531,25,86,1.2,0.30,0.3531,16933,1794,70,moderately clean,moderately
3618,2009/05/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,MARHEYA,3,9,29.6,3293,25,84,1.94,0.14,0.3293,16890,779,60,patchy,moderately
3619,2009/05/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,MARHEYA,2,2,24.9,4020,27,70,3.94,0.15,0.402,16890,1018,70,patchy,moderately
3596,2009/05/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Apr,SKUKUZA,3,11,90.8,2874,21.5,64,0.71,0.04,0.2874,16966,195,10,no burn,unsuccessful
3597,2009/05/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Apr,SKUKUZA,2,5,85.3,4199,23,62,0.94,0.30,0.4199,16965,2137,80,moderately clean ,moderately
3598,2009/05/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Apr,NWASWITSHAKA,3,12,106.3,5467,20,-999,0.72,0.07,0.5467,16943,648,40,patchy,moderately
3632,2009/08/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NAPI,3,10,30.1,3453,25,66,0.87,0.70,0.3453,16908,4087,100,clean,highly
3633,2009/08/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NAPI,1,3,30.7,3647,26,58,0.74,0.26,0.3647,16909,1603,100,clean,highly
3634,2009/08/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,SKUKUZA,1,6,26.9,4477,23,70,1.05,0.42,0.4477,16964,3190,100,clean,highly
3635,2009/08/11,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,SKUKUZA,3,12,35.2,4042,18,80,0.39,0.19,0.4042,16963,1303,80,moderately clean ,moderately
3621,2009/08/12,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,FAYI,1,7,44.2,3723,21,68,0.41,0.20,0.3723,16890,1258,30,patchy,unsuccessful
3622,2009/08/12,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,KAMBENI,1,7,42.9,3045,26,52,1.46,0.23,0.3045,16890,1183,100,clean,highly
3623,2009/08/12,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,KAMBENI,3,11,40.3,5067,28,42,0.46,0.44,0.5067,16890,3766,100,clean,highly
3624,2009/08/13,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,NUMBI,3,12,29,5763,24,62,1.45,0.50,0.5763,16924,4877,100,clean,highly
3625,2009/08/13,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,NUMBI,1,6,32.8,4269,24,54,1.9,0.37,0.4269,16923,2673,100,clean,highly
3626,2009/08/13,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,SHABENI,3,10,31.6,5821,22,72,2.1,0.47,0.5821,16958,4639,100,clean,highly
3627,2009/08/13,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,SHABENI,1,3,36.3,4971,18,80,1.51,0.58,0.4971,16957,4889,100,clean,highly
3628,2009/08/14,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NWASWITSHAKA,1,7,30.4,1932,17,80,1.9,0.20,0.1932,16941,655,50,patchy,moderately
3629,2009/08/14,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NWASWITSHAKA,3,9,29.8,3453,18,74,1.7,0.18,0.3453,16940,1053,90,moderately clean ,moderately
3630,2009/08/14,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,MBIYAMITI,3,11,31.6,5879,19,64,1.93,0.22,0.5879,16895,2185,100,clean,highly
3631,2009/08/14,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,MBIYAMITI,1,7,30.9,3333,28,42,0.92,0.38,0.3333,16894,2140,100,clean,highly
3644,2009/08/19,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,NWANETSI,3,11,18.5,3983,26,52,2.78,0.55,0.3983,16931,3709,100,clean,highly
3646,2009/08/19,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,SATARA,3,9,29,1984,22,64,3.28,0.49,0.1984,16949,1648,80,moderately clean ,highly
3647,2009/08/19,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,SATARA,1,7,20.5,2035,19,74,3.54,0.26,0.2035,16948,897,40,moderately clean ,moderately
3648,2009/08/20,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,MARHEYA,3,10,14.3,2874,21,60,2.02,0.36,0.2874,16890,1748,70,patchy,moderately
3649,2009/08/20,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,MARHEYA,1,3,18.8,2787,19,70,1.23,0.30,0.2787,16890,1412,30,patchy,unsuccessful
3650,2009/08/20,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,LINDANDA,3,12,15.9,4612,16,82,2.67,0.60,0.4612,16890,4674,100,clean,highly
3651,2009/08/20,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,LINDANDA,1,6,19.6,3799,18,76,3.49,0.44,0.3799,16890,2823,80,moderately clean ,moderately
3674,2009/10/06,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,LINDANDA,3,9,19.4,5587,27.5,72,1.13,0.27,0.5587,16890,2548,100,clean,highly
3675,2009/10/06,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,LINDANDA,6,14,9.1,3492,25,68,0.3,0.38,0.3492,16890,2241,100,clean,highly
3676,2009/10/06,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,LINDANDA,4,13,21.7,4711,28,60,1.8,0.46,0.4711,16890,3660,100,clean,highly
3677,2009/10/06,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,MARHEYA,3,11,12.3,3685,31,54,1,0.37,0.3685,16890,2303,80,moderately clean ,moderately
3678,2009/10/06,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,MARHEYA,4,13,10.8,4544,33,48,1.77,0.51,0.4544,16890,3914,100,patchy,moderately
3679,2009/10/06,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,MARHEYA,6,14,13,3983,30,56,1.82,0.45,0.3983,16890,3027,80,moderately clean ,moderately
3668,2009/10/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,NWANETSI,3,9,19.3,4199,21.5,88,0.61,0.25,0.4199,16930,1777,90,moderately clean ,moderately
3669,2009/10/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,NWANETSI,6,14,11.6,4199,26,75,1.5,0.50,0.4199,16928,3554,100,clean,highly
3670,2009/10/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,NWANETSI,4,13,12.9,4020,28,64,1.94,0.69,0.402,16929,4696,100,clean,highly
3671,2009/10/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,SATARA,6,14,15,4477,29,58,2.41,0.60,0.4477,16945,4552,100,clean,highly
3672,2009/10/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,SATARA,3,10,15.3,3570,33,48,3.75,0.75,0.357,16946,4537,100,clean,highly
3673,2009/10/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,SATARA,4,13,12.7,5035,33,56,3.14,0.72,0.5035,16947,6144,100,clean,highly
3662,2009/10/08,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,TSENDE,2,4,15.5,1775,27,58,2.63,0.15,0.1775,16969,452,30,patchy,moderately
3663,2009/10/08,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,TSENDE,6,14,11,1828,32.5,49,3.22,0.07,0.1828,16968,217,30,patchy,moderately
3664,2009/10/08,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,MOOIPLAAS,2,3,12,3609,37,38,1.8,0.08,0.3609,16900,488,30,patchy,unsuccessful
3666,2009/10/08,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,N'SHAWU,2,1,16.4,3685,21,74,3.52,0.30,0.3685,16915,1870,60,patchy,moderately
3660,2009/10/09,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,DZOMBO,2,5,9.4,3129,21,82,4.38,0.07,0.3129,16890,370,40,patchy,moderately
3667,2009/10/09,2009,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,N'SHAWU,6,14,15.5,4645,22,74,3.09,0.13,0.4645,16914,1021,50,patchy,moderately
3653,2009/10/12,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,SHABENI,3,11,14.9,5646,27.5,66,1.91,0.66,0.5646,16956,6318,100,clean,highly
3654,2009/10/12,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,KAMBENI,3,9,18.6,1098,22,82,2.01,0.47,0.1098,16890,872,40,clean,highly
3655,2009/10/12,2009,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,NUMBI,3,9,20.5,7533,28,60,1.46,0.32,0.7533,16922,4079,100,clean,highly
3656,2009/10/13,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,SKUKUZA,3,9,10.6,3609,30,55,1.22,0.55,0.3609,16962,3367,100,clean,highly
3657,2009/10/13,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,NWASWITSHAKA,3,9,18.8,2874,23,74,1.67,0.54,0.2874,16939,2629,100,clean,highly
3658,2009/10/13,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,MBIYAMITI,3,9,16.6,3910,25,70,1,0.20,0.391,16893,1321,100,clean,highly
3659,2009/10/13,2009,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,NAPI,3,11,16.9,3003,28,60,1.23,0.34,0.3003,16907,1726,100,clean,highly
3466,2010/01/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Dec,MARHEYA,3,8,99,6961,30,60,2.07,0.20,0.6961,16892,2352,60,patchy,moderately
3467,2010/01/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Dec,MARHEYA,2,6,97,6832,31,56,1.5,0.07,0.6832,16891,808,40,patchy,moderately
3470,2010/01/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Dec,NWANETSI,2,2,61,5964,29,60,6.45,0.09,0.5964,16938,909,60,patchy,moderately
3471,2010/01/07,2009,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Dec,NWANETSI,3,10,32,6780,28,62,1.73,0.10,0.678,16937,1148,100,clean,highly
3684,2010/08/03,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,LINDANDA,2,4,45.2,6622,21,75,0.28,0.42,0.6622,16890,4698,100,clean,highly
3685,2010/08/03,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,LINDANDA,1,6,45.2,4199,23,65,-999,0.42,0.4199,16890,2979,100,clean,highly
3686,2010/08/03,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,SATARA,1,7,39.7,4544,26,52,0.3,0.32,0.4544,16890,2456,80,patchy,moderately
3687,2010/08/03,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,SATARA,2,1,46.8,4578,27,52,0.54,0.26,0.4578,16890,2010,100,clean,highly
3690,2010/08/04,2010,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,MOOIPLAAS,1,7,51.4,2281,22,72,0.22,0.04,0.2281,16890,154,10,no burn,no burn
3680,2010/08/05,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,MARHEYA,1,3,35.7,2654,22,60,-999,0.51,0.2654,16890,2286,100,clean,highly
3681,2010/08/05,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,MARHEYA,2,1,37.9,3453,24,58,1.35,0.28,0.3453,16890,1633,40,moderately clean ,moderately
3703,2010/08/06,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,SKUKUZA,1,6,53.7,3045,17,72,0.75,0.15,0.3045,16890,771,40,patchy,moderately
3704,2010/08/06,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,SKUKUZA,2,4,38.6,4678,20,62,0.49,0.25,0.4678,16890,1975,100,clean,highly
3705,2010/08/06,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NAPI,1,3,43.9,3373,24,50,1.7,0.38,0.3373,16890,2165,100,clean,highly
3706,2010/08/06,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NAPI,2,1,38.8,4578,22,50,1,0.38,0.4578,16890,2938,100,clean,highly
3698,2010/08/10,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,NUMBI,2,4,36.8,4020,18,70,2.18,0.81,0.402,16890,5500,100,clean,highly
3699,2010/08/10,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,NUMBI,1,6,33.8,5557,16,74,2.12,1.49,0.5557,16890,13985,100,clean,highly
3700,2010/08/10,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,SHABENI,1,3,43.1,3373,23,40,6.12,0.41,0.3373,16890,2336,100,clean,highly
3701,2010/08/10,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,SHABENI,2,1,45.2,4477,21,62,2.04,0.64,0.4477,16890,4839,100,clean,highly
3707,2010/08/11,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,MBIYAMITI,2,5,37.4,4092,16,54,3.6,0.3,0.4092,16890,2073,100,clean,highly
3692,2010/08/12,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,MBIYAMITI,1,7,32.9,3836,21,54,1.92,0.43,0.3836,16890,2786,100,clean,highly
3693,2010/08/12,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,KAMBENI,2,5,59.6,7653,15,60,0.67,0.3,0.7653,16890,3878,100,clean,highly
3694,2010/08/12,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,KAMBENI,1,7,53.1,5587,16,80,2,0.34,0.5587,16890,3208,100,clean,highly
3695,2010/08/12,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,FAYI,2,1,44.5,3170,17,75,1.31,0.35,0.317,16890,1874,100,clean,highly
3696,2010/08/12,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NWASWITSHAKA,2,7,30.0,3453,21,55,0.61,0.7,0.3453,16890,4082,100,clean,highly
3697,2010/08/12,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NWASWITSHAKA,1,1,32.6,5437,20,50,1.87,0.3,0.5437,16890,2755,100,clean,highly
3702,2010/08/12,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,FAYI,1,7,43.9,4544,18,64,1.1,0.16,0.4544,16890,1228,100,clean,highly
3708,2010/10/05,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,FAYI,2,4,14.1,4875,20,76,1.26,0.35,0.4875,16890,2882,100,clean,highly
3709,2010/10/05,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,KAMBENI,2,3,26.0,5993,19,80,0.49,0.38,0.5993,16890,3846,100,clean,highly
3710,2010/10/05,2010,Pretoriuskop,Lowveld sour bushveld,Granite,737,Oct,NUMBI,2,1,21.4,4056,19,82,0.64,0.3,0.4056,16890,2055,100,clean,highly
3711,2010/10/05,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,SKUKUZA,2,1,12.2,3531,26,58,1.44,0.44,0.3531,16890,2624,100,clean,highly
3712,2010/10/05,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,NAPI,2,5,9.0,3293,24,60,1.76,0.25,0.3293,16890,1390,100,clean,highly
3713,2010/10/05,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,MBIYAMITI,2,3,10.3,3685,24,62,1.39,0.32,0.3685,16890,1992,100,clean,highly
3714,2010/10/05,2010,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Oct,NWASWITSHAKA,2,4,18.7,3799,22,68,1.46,0.36,0.3799,16890,2310,100,clean,highly
3715,2010/10/08,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,SATARA,2,4,31.4,3910,29,50,3.04,0.42,0.391,16890,2774,100,clean,highly
3716,2010/10/08,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,LINDANDA,2,1,17.6,5587,23,78,2.72,0.49,0.5587,16890,4624,100,clean,highly
3717,2010/10/08,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,NWANETSI,2,3,24.2,2184,28,60,3.14,0.25,0.2184,16890,922,40,patchy,moderately
3718,2010/10/08,2010,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Oct,MARHEYA,2,5,23.3,3873,25,70,3.72,0.32,0.3873,16890,2093,70,patchy,moderately
3727,2011/02/07,2011,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Feb,SKUKUZA,3,10,78.4,3983,25,76,-999,0.03,0.3983,16890,202,10,patchy,unsuccessful
3759,2011/04/12,2011,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Apr,SATARA,2,5,63.5,5527,26,64,-999,0.13,0.5527,16890,1214,60,moderately clean ,moderately
3763,2011/04/14,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,DZOMBO,2,2,35.3,4304,27,58,0.61,0.19,0.4304,16890,1381,50,patchy,moderately
3764,2011/04/14,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,MOOIPLAAS,2,6,48.1,4056,27,58,0.8,0.11,0.4056,16890,754,60,patchy,moderately
3765,2011/04/14,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,TSENDE,2,5,31.2,4199,27,65,1.13,0.02,0.4199,16890,142,10,patchy,moderately
3766,2011/04/14,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Apr,N'SHAWU,2,5,37.0,7653,28,60,0.3,0.1,0.7653,16890,1293,40,patchy,moderately
3779,2011/08/18,2011,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NWASWITSHAKA,1,7,17.3,3333,23,48,2.09,0.46,0.3333,16890,2590,100,clean,highly
3780,2011/08/18,2011,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,SKUKUZA,1,6,20.1,3045,15,90,1.13,0.35,0.3045,16890,1800,100,clean,highly
3781,2011/08/18,2011,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,NAPI,1,3,15.7,3492,20,56,1.88,0.53,0.3492,16890,3126,100,clean,highly
3782,2011/08/18,2011,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,MBIYAMITI,1,7,32.1,2787,22,54,3.08,0.45,0.2787,16890,2118,100,clean,highly
3789,2011/08/22,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,TSENDE,3,9,21.0,2184,30,44,2.46,0.25,0.2184,16890,922,30,clean,highly
3792,2011/08/22,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,MOOIPLAAS,2,5,28.7,1932,29,44,0.57,0.24,0.1932,16890,783,80,patchy,moderately
3788,2011/08/23,2011,Skukuza,Combretum collinum / Combretum zeyheri woodland,Granite,550,Aug,MBIYAMITI,2,1,29.8,3453,18,90,2.34,0.2,0.3453,16890,1166,100,clean,highly
3794,2011/08/24,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,N'SHAWU,1,6,24.3,4971,21,74,0.48,0.2,0.4971,16890,1679,40,patchy,moderately
3795,2011/08/24,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,N'SHAWU,2,4,14.1,5587,11,90,0.17,0.3,0.5587,16890,2831,60,moderate,successful
3796,2011/08/24,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,DZOMBO,1,3,19.7,2654,24,56,1.28,0.45,0.2654,16890,2017,80,moderately clean ,moderately
3797,2011/08/24,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,DZOMBO,2,1,25.0,2085,50,25,2.2,0.47,0.2085,16890,1655,100,clean,highly
3798,2011/08/24,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Aug,DZOMBO,3,10,30.4,2135,27,48,2.2,0.44,0.2135,16890,1587,80,no burn,moderately
3783,2011/08/25,2011,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,SATARA,1,7,34.8,4199,20,74,2.85,0.29,0.4199,16890,2057,100,patchy,moderately
3785,2011/08/26,2011,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,LINDANDA,1,6,33.6,5675,17,82,1.32,0.31,0.5675,16890,2971,100,clean,highly
3786,2011/08/26,2011,Satara,Sclerocarya birrea/ Acacia nigrescens savanna,Basalt,544,Aug,MARHEYA,1,3,23.3,3873,22,72,2.71,0.22,0.3873,16890,1439,100,clean,highly
3775,2011/08/30,2011,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,NUMBI,1,6,23.3,4777,19,66,0.7,0.39,0.4777,16890,3147,100,clean,highly
3776,2011/08/30,2011,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,FAYI,1,7,36.8,3413,22,66,1.06,0.43,0.3413,16890,2479,100,clean,highly
3777,2011/08/30,2011,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,KAMBENI,1,7,36.9,5497,17,88,0.38,0.38,0.5497,16890,3528,100,clean,highly
3778,2011/08/30,2011,Pretoriuskop,Lowveld sour bushveld,Granite,737,Aug,SHABENI,1,3,34.7,4234,25,58,0.96,0.37,0.4234,16890,2646,100,clean,highly
3770,2011/10/06,2011,Mopani,Colophospermum mopane shrubveld,Basalt,496,Oct,TSENDE,3,10,25.6,3492,24,56,1.92,0.36,0.3492,16890,2123,100,clean,highly
